site_id,date,taxon_id,scientific_name,fish_total_length,n,total_fish_measured,increased,total_collected,area_m2,no,Species,Family,correction,total_fish_per_size,no_m2,species_a,species_b,BodyShapeI,family_a,family_b,a,b,fish_total_length_cm,grams
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,70,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,7,0.6864365142795277
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,75,3,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,7.5,0.8510122627103012
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,76,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,7.6,0.8868584791332212
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,77,3,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,7.7,0.9237162665417422
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,79,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,7.9,1.0005259843031753
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,80,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8,1.040507684895777
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,81,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.1,1.0815604964552021
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,82,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.2,1.1236993582366568
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,83,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.3,1.166939230721452
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,84,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.4,1.2112950953877297
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,85,4,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.5,1.2567819544864103
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,87,4,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.7,1.3512087675392404
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,88,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.8,1.4001788279120158
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,89,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,8.9,1.4503400951400505
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,90,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9,1.50170767214757
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,91,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9.1,1.5542966813871786
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,93,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9.3,1.6631995828659547
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,94,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9.4,1.719543815942514
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,95,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9.5,1.7771701625610354
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,97,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,9.7,1.8963300840159478
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,100,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,10,2.08506684552368
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,103,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,10.3,2.2861669264992335
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,106,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,10.6,2.500044580077674
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,109,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,10.9,2.7271154496273673
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,111,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,11.1,2.8860314642768157
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,115,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,11.5,3.2225061537159325
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,120,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,12,3.679336968531254
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,121,1,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,12.1,3.7756907085670024
LECO,2019-10-23,RHICAT,Rhinichthys cataractae,127,2,52,no,20,656.140350877193,20,Rhinichthys cataractae,Cyprinidae,0.38461538461538464,20,0.03048128342245989,NA,NA,NA,0.0016,3.115,0.0016,3.115,12.7,4.390040971264748
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,28,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,2.8,0.2819380182037153
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,31,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.1,0.38259785276018277
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,33,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.3,0.4615148612690882
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,34,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.4,0.504747456721986
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,35,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.5,0.5505987570960018
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,36,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.6,0.5991457440586403
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,37,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.7,0.650465398177376
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,38,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.8,0.7046346989502413
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,39,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,3.9,0.7617306248347587
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,40,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4,0.8218301532753485
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,42,2,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.2,0.9513479226916248
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,43,2,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.3,1.0209201137182444
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,45,3,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.5,1.1700759766271893
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,46,2,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.6,1.2498135931232448
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,48,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.8,1.4199930512874739
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,49,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,4.9,1.5105888324912953
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,148,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,14.8,41.60093991318471
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,154,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,15.4,46.86747213137066
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,160,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,16,52.56068488969515
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,165,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,16.5,57.64295261297035
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,167,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,16.7,59.764209967955324
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,171,3,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,17.1,64.16156681242096
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,175,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,17.5,68.76948225842752
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,186,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,18.6,82.56713283104304
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,194,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,19.4,93.68378238241529
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,202,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,20.2,105.7558889956886
LECO,2021-05-25,ONCMYK,Oncorhynchus mykiss,231,1,34,no,25,1305.719298245614,25,Oncorhynchus mykiss,Salmonidae,0.7352941176470589,25,0.01914653481310295,0.01285,2.9995000000000003,NA,0.00871,3.1,0.01285,2.9995000000000003,23.1,158.14565392089264
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,2,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,0.2,9.121054675365287e-6
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,27,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.7,0.03164101612095749
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,29,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,2.9,0.039577617057934056
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,33,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.3,0.05932049582093707
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,34,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.4,0.06513449957499434
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,35,6,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.5,0.07132474498633516
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,36,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.6,0.07790378256532506
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,37,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.7,0.08488421025670893
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,38,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.8,0.09227867229323636
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,39,5,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.9,0.1000998581073099
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,40,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4,0.10836050129626525
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,41,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.1,0.1170733786373292
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,42,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.2,0.12625130914868432
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,43,5,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.3,0.13590715319340702
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,44,6,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.4,0.14605381162334535
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,46,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.6,0.16787137261183113
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,47,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.7,0.17956827212019835
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,48,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.8,0.19180797844117373
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,49,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.9,0.20460358325208305
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,51,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.1,0.23191503469510036
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,52,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.2,0.2464572424286538
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,53,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.3,0.26160806964601385
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,54,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.4,0.2773807821416503
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,55,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.5,0.29378867879408954
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,57,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.7,0.32856338232649385
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,59,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.9,0.36603921316062554
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,60,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6,0.38582363542637244
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,62,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.2,0.42755292722767035
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,64,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.4,0.4722530714454054
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,66,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.6,0.5200327784967513
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,67,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.7,0.5451115633262187
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,68,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.8,0.5710012082876874
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,69,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.9,0.5977154266574457
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,70,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7,0.6252679583592562
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,71,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.1,0.6536725696287735
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,72,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.2,0.6829430526869255
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,73,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.3,0.7130932254218959
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,75,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.5,0.7760880379607186
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,76,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.6,0.8089604391287915
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,78,6,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.8,0.8775248186698758
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,79,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.9,0.9132447044293333
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,80,8,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8,0.9499416987089419
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,81,2,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.1,0.987629814213407
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,82,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.2,1.0263230867885687
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,83,3,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.3,1.0660355751731938
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,84,4,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.4,1.1067813607564263
LECO,2021-05-25,RHIATR,Rhinichthys atratulus,85,1,147,no,130,1305.719298245614,130,Rhinichthys atratulus,Cyprinidae,0.8843537414965986,130,0.09956198102813534,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.5,1.148574547340705
